id,codigo,descripcion,proveedor,precio_actual,precio_actualizado
47828,ATB2064,TENSOR,AutoRepuestos Express,"80857,49","105114,74"
47835,ATB2440,TENSOR,AutoRepuestos Express,"68716,38","89331,29"
48314,KTB106,KIT DE DISTRIBUCION,AutoRepuestos Express,"55869,63","72630,52"
48322,KTB204,KIT DE DISTRIBUCION,AutoRepuestos Express,"50500,32","65650,42"
48324,KTB254,KIT DE DISTRIBUCION,AutoRepuestos Express,"67444,88","87678,34"
48325,KTB255,KIT DE DISTRIBUCION,AutoRepuestos Express,"80750,29","104975,38"
48327,KTB259,KIT DE DISTRIBUCION,AutoRepuestos Express,"57229,05","74397,77"
48329,KTB265,KIT DE DISTRIBUCION,AutoRepuestos Express,"52547,53","68311,79"
48339,KTB321,KIT DE DISTRIBUCION,AutoRepuestos Express,"72153,57","93799,64"
48342,KTB341,KIT DE DISTRIBUCION,AutoRepuestos Express,"55172,6","71724,38"
48362,KTB656,KIT DE DISTRIBUCION,AutoRepuestos Express,"60413,18","78537,13"
48366,KTB794,KIT DE DISTRIBUCION,AutoRepuestos Express,"70348,82","91453,47"
48377,5A0370000R1,CONDENSADOR,AutoRepuestos Express,"63605,5","82687,15"
48379,8B4570000R1,CONDENSADOR,AutoRepuestos Express,"85539,51","111201,36"
48380,BC4221365470,RADIADOR,AutoRepuestos Express,"85500,0","111150,0"
48381,BC4221365510,RADIADOR,AutoRepuestos Express,"85500,0","111150,0"
48389,RA0120840R1,RADIADOR,AutoRepuestos Express,"81000,0","105300,0"
48394,1104,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"50850,38","66105,49"
48397,1241,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"51027,22","66335,39"
48418,1351,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"73125,51","95063,16"
48420,1378,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"59700,01","77610,01"
48421,1384,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"57025,22","74132,79"
48424,1401,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"50953,54","66239,6"
48425,1404,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"55470,46","72111,6"
48428,1422,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"66508,55","86461,12"
48429,1427,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"51970,4","67561,52"
48432,1455,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"52744,1","68567,33"
48433,1525,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"68218,06","88683,48"
48437,1559,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"55345,19","71948,75"
48442,1574,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"58211,56","75675,03"
48443,1578,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"50408,26","65530,74"
48446,1619,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"60694,77","78903,2"
48457,1672,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"55625,2","72312,76"
48461,1683,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"57961,03","75349,34"
48463,1689,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"56745,22","73768,79"
48464,1699,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"71489,69","92936,6"
48469,2636,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"52508,3","68260,79"
48473,2647,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"54490,45","70837,59"
48474,2648,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"54630,44","71019,57"
48475,2651,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"58683,15","76288,1"
48477,2653,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"52508,3","68260,79"
48479,2676,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"58506,3","76058,19"
48483,2708,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"55323,09","71920,02"
48485,2901,JUEGO ESPIRALES O RESORTES,AutoRepuestos Express,"67982,27","88376,95"
48586,MF533,DEPOSITO,AutoRepuestos Express,"53823,47","69970,51"
48592,MF563,DEPOSITO,AutoRepuestos Express,"67864,37","88223,68"
48610,MF649,TAPA DE TANQUE COMBUSTIBLE,AutoRepuestos Express,"87454,37","113690,68"
48620,MF688,TAPA DE TANQUE COMBUSTIBLE,AutoRepuestos Express,"67152,44","87298,17"
48642,MF924,KIT DE DISTRIBUCION,AutoRepuestos Express,"62112,47","80746,21"
48913,C2007,TENSOR,AutoRepuestos Express,"78312,58","101806,35"
48937,G2/2062,TENSOR,AutoRepuestos Express,"70941,93","92224,51"
48938,G21/2014,TENSOR,AutoRepuestos Express,"60211,64","78275,13"
48946,G3/2038,TENSOR,AutoRepuestos Express,"56228,78","73097,41"
48952,G3/2062,TENSOR,AutoRepuestos Express,"54021,1","70227,43"
48953,G3/2094,TENSOR,AutoRepuestos Express,"80514,54","104668,9"
48965,G4/2041,TENSOR,AutoRepuestos Express,"79370,9","103182,17"
48973,G5/2020,TENSOR,AutoRepuestos Express,"65229,87","84798,83"
48977,G5/2047,TENSOR,AutoRepuestos Express,"75491,94","98139,52"
48978,G5/2050,TENSOR,AutoRepuestos Express,"69827,27","90775,45"
48981,G6/2023,TENSOR,AutoRepuestos Express,"57972,64","75364,43"
48982,G6/2024,TENSOR,AutoRepuestos Express,"68944,07","89627,29"
48985,G6/2035,TENSOR,AutoRepuestos Express,"80255,56","104332,23"
49005,HF06,CAMPANA DE FRENO,AutoRepuestos Express,"51064,28","66383,56"
49007,HF08B,CAMPANA DE FRENO,AutoRepuestos Express,"51467,31","66907,5"
49008,HF08C,CAMPANA DE FRENO,AutoRepuestos Express,"66362,09","86270,72"
49009,HF101,CAMPANA DE FRENO,AutoRepuestos Express,"59052,75","76768,58"
49014,HF114C,CAMPANA DE FRENO,AutoRepuestos Express,"79428,2","103256,66"
49015,HF114D,CAMPANA DE FRENO,AutoRepuestos Express,"68235,77","88706,5"
49018,HF120,CAMPANA DE FRENO,AutoRepuestos Express,"55738,38","72459,89"
49021,HF15D,DISCO DE FRENO,AutoRepuestos Express,"57013,52","74117,58"
49022,HF15J,DISCO DE FRENO,AutoRepuestos Express,"71966,23","93556,1"
49023,HF16,DISCO DE FRENO,AutoRepuestos Express,"75786,87","98522,93"
49025,HF16M,DISCO DE FRENO,AutoRepuestos Express,"51823,5","67370,55"
49026,HF16P,DISCO DE FRENO,AutoRepuestos Express,"89494,65","116343,05"
49027,HF16R,DISCO DE FRENO,AutoRepuestos Express,"75566,38","98236,29"
49030,HF180A,DISCO DE FRENO,AutoRepuestos Express,"83519,03","108574,74"
49033,HF18E,DISCO DE FRENO,AutoRepuestos Express,"53638,49","69730,04"
49034,HF18F,DISCO DE FRENO,AutoRepuestos Express,"82427,87","107156,23"
49038,HF19D,CAMPANA DE FRENO,AutoRepuestos Express,"77330,29","100529,38"
49040,HF200B,DISCO DE FRENO,AutoRepuestos Express,"62161,21","80809,57"
49041,HF200E,DISCO DE FRENO,AutoRepuestos Express,"60682,46","78887,2"
49044,HF203,CAMPANA DE FRENO,AutoRepuestos Express,"51224,12","66591,36"
49053,HF21E,DISCO DE FRENO,AutoRepuestos Express,"89007,76","115710,09"
49054,HF21F,CAMPANA DE FRENO,AutoRepuestos Express,"86941,95","113024,54"
49056,HF234,DISCO DE FRENO,AutoRepuestos Express,"53608,3","69690,79"
49058,HF237,DISCO DE FRENO,AutoRepuestos Express,"67915,68","88290,38"
49062,HF24A,CAMPANA DE FRENO,AutoRepuestos Express,"69354,27","90160,55"
49063,HF250,DISCO DE FRENO,AutoRepuestos Express,"58891,58","76559,05"
49068,HF25A,DISCO DE FRENO,AutoRepuestos Express,"59380,82","77195,07"
49072,HF265,DISCO DE FRENO,AutoRepuestos Express,"86860,39","112918,51"
49073,HF265A,DISCO DE FRENO,AutoRepuestos Express,"50700,64","65910,83"
49074,HF26A,CAMPANA DE FRENO,AutoRepuestos Express,"61937,33","80518,53"
49075,HF26B,DISCO DE FRENO,AutoRepuestos Express,"70590,82","91768,07"
49077,HF26D,DISCO DE FRENO,AutoRepuestos Express,"73606,08","95687,9"
49082,HF308,DISCO DE FRENO,AutoRepuestos Express,"58321,59","75818,07"
49084,HF316,DISCO DE FRENO,AutoRepuestos Express,"54792,54","71230,3"
49088,HF322C,CAMPANA DE FRENO,AutoRepuestos Express,"60162,19","78210,85"
49089,HF325,CAMPANA DE FRENO,AutoRepuestos Express,"60528,98","78687,67"
49090,HF325A,CAMPANA DE FRENO,AutoRepuestos Express,"60785,71","79021,42"
49092,HF325C,DISCO DE FRENO,AutoRepuestos Express,"59234,62","77005,01"
49093,HF325D,DISCO DE FRENO,AutoRepuestos Express,"69057,75","89775,08"
49095,HF329A,DISCO DE FRENO,AutoRepuestos Express,"69034,46","89744,8"
49096,HF329B,DISCO DE FRENO,AutoRepuestos Express,"59654,37","77550,68"
49097,HF329C,DISCO DE FRENO,AutoRepuestos Express,"63850,72","83005,94"
49099,HF330,DISCO DE FRENO,AutoRepuestos Express,"59176,94","76930,02"
49100,HF350,CAMPANA DE FRENO,AutoRepuestos Express,"69345,48","90149,12"
49102,HF352C,DISCO DE FRENO,AutoRepuestos Express,"85954,74","111741,16"
49110,HF368,CAMPANA DE FRENO,AutoRepuestos Express,"71441,44","92873,87"
49112,HF37,CAMPANA DE FRENO,AutoRepuestos Express,"60323,88","78421,04"
49114,HF40,DISCO DE FRENO,AutoRepuestos Express,"84544,13","109907,37"
49116,HF400C,DISCO DE FRENO,AutoRepuestos Express,"70475,99","91618,79"
49117,HF404B,DISCO DE FRENO,AutoRepuestos Express,"81552,86","106018,72"
49118,HF405,DISCO DE FRENO,AutoRepuestos Express,"69238,13","90009,57"
49119,HF406,DISCO DE FRENO,AutoRepuestos Express,"59219,01","76984,71"
49121,HF41,DISCO DE FRENO,AutoRepuestos Express,"65223,32","84790,32"
49122,HF41A,DISCO DE FRENO,AutoRepuestos Express,"70262,46","91341,2"
49123,HF42,DISCO DE FRENO,AutoRepuestos Express,"52284,08","67969,3"
49127,HF45A,CAMPANA DE FRENO,AutoRepuestos Express,"70757,7","91985,01"
49128,HF46,DISCO DE FRENO,AutoRepuestos Express,"56934,16","74014,41"
49132,HF470C,DISCO DE FRENO,AutoRepuestos Express,"57927,77","75306,1"
49133,HF471C,DISCO DE FRENO,AutoRepuestos Express,"68465,9","89005,67"
49134,HF471D,DISCO DE FRENO,AutoRepuestos Express,"63825,03","82972,54"
49135,HF471F,DISCO DE FRENO,AutoRepuestos Express,"63378,24","82391,71"
49136,HF471H,DISCO DE FRENO,AutoRepuestos Express,"52002,67","67603,47"
49137,HF471J,DISCO DE FRENO,AutoRepuestos Express,"73128,74","95067,36"
49139,HF472A,DISCO DE FRENO,AutoRepuestos Express,"88197,2","114656,36"
49143,HF474B,DISCO DE FRENO,AutoRepuestos Express,"77449,28","100684,06"
49145,HF475E,DISCO DE FRENO,AutoRepuestos Express,"71179,22","92532,99"
49148,HF478B,DISCO DE FRENO,AutoRepuestos Express,"53063,24","68982,21"
49149,HF478D,DISCO DE FRENO,AutoRepuestos Express,"53153,04","69098,95"
49151,HF480,CAMPANA DE FRENO,AutoRepuestos Express,"79289,19","103075,95"
49153,HF480D,CAMPANA DE FRENO,AutoRepuestos Express,"55740,43","72462,56"
49154,HF49B,DISCO DE FRENO,AutoRepuestos Express,"67640,72","87932,94"
49155,HF50,DISCO DE FRENO,AutoRepuestos Express,"69477,48","90320,72"
49157,HF501,DISCO DE FRENO,AutoRepuestos Express,"51909,62","67482,51"
49158,HF504,DISCO DE FRENO,AutoRepuestos Express,"58533,39","76093,41"
49159,HF509,DISCO DE FRENO,AutoRepuestos Express,"56938,77","74020,4"
49160,HF51,DISCO DE FRENO,AutoRepuestos Express,"60303,23","78394,2"
49161,HF514,DISCO DE FRENO,AutoRepuestos Express,"56938,77","74020,4"
49162,HF514A,DISCO DE FRENO,AutoRepuestos Express,"56528,13","73486,57"
49166,HF51A,CAMPANA DE FRENO,AutoRepuestos Express,"56078,35","72901,86"
49168,HF51F,DISCO DE FRENO,AutoRepuestos Express,"61172,69","79524,5"
49169,HF51H,CAMPANA DE FRENO,AutoRepuestos Express,"63178,65","82132,25"
49170,HF52,DISCO DE FRENO,AutoRepuestos Express,"60529,77","78688,7"
49173,HF55,DISCO DE FRENO,AutoRepuestos Express,"66381,51","86295,96"
49174,HF571,DISCO DE FRENO,AutoRepuestos Express,"63104,47","82035,81"
49175,HF571A,DISCO DE FRENO,AutoRepuestos Express,"58259,66","75737,56"
49177,HF600,DISCO DE FRENO,AutoRepuestos Express,"83366,24","108376,11"
49178,HF600B,DISCO DE FRENO,AutoRepuestos Express,"84948,17","110432,62"
49181,HF618,DISCO DE FRENO,AutoRepuestos Express,"72812,03","94655,64"
49182,HF619,DISCO DE FRENO,AutoRepuestos Express,"55770,72","72501,94"
49183,HF620,DISCO DE FRENO,AutoRepuestos Express,"55413,4","72037,42"
49187,HF661,DISCO DE FRENO,AutoRepuestos Express,"60030,42","78039,55"
49188,HF680C,DISCO DE FRENO,AutoRepuestos Express,"54602,57","70983,34"
49191,HF700A,DISCO DE FRENO,AutoRepuestos Express,"53545,72","69609,44"
49194,HF700J,DISCO DE FRENO,AutoRepuestos Express,"63950,51","83135,66"
49199,HF710A,DISCO DE FRENO,AutoRepuestos Express,"58735,58","76356,25"
49201,HF712,DISCO DE FRENO,AutoRepuestos Express,"65015,29","84519,88"
49202,HF713,DISCO DE FRENO,AutoRepuestos Express,"59436,38","77267,29"
49203,HF719,DISCO DE FRENO,AutoRepuestos Express,"79935,28","103915,86"
49205,HF720E,DISCO DE FRENO,AutoRepuestos Express,"71628,81","93117,45"
49208,HF724,CAMPANA DE FRENO,AutoRepuestos Express,"55357,57","71964,84"
49210,HF728,CAMPANA DE FRENO,AutoRepuestos Express,"84238,59","109510,17"
49213,HF730,DISCO DE FRENO,AutoRepuestos Express,"52698,64","68508,23"
49214,HF730D,DISCO DE FRENO,AutoRepuestos Express,"74433,38","96763,39"
49216,HF733A,CAMPANA DE FRENO,AutoRepuestos Express,"82866,47","107726,41"
49221,HF751E,CAMPANA DE FRENO,AutoRepuestos Express,"67089,72","87216,64"
49222,HF752A,DISCO DE FRENO,AutoRepuestos Express,"71570,56","93041,73"
49227,HF807B,DISCO DE FRENO,AutoRepuestos Express,"53693,97","69802,16"
49234,HF829,DISCO DE FRENO,AutoRepuestos Express,"56449,31","73384,1"
49235,HF82B,DISCO DE FRENO,AutoRepuestos Express,"62847,79","81702,13"
49240,HF84,DISCO DE FRENO,AutoRepuestos Express,"66494,84","86443,29"
49243,HF843D,DISCO DE FRENO,AutoRepuestos Express,"75256,0","97832,8"
49247,HF85B,DISCO DE FRENO,AutoRepuestos Express,"50947,1","66231,23"
49248,HF85C,DISCO DE FRENO,AutoRepuestos Express,"63811,64","82955,13"
49251,HF865,DISCO DE FRENO,AutoRepuestos Express,"65227,33","84795,53"
49252,HF866,DISCO DE FRENO,AutoRepuestos Express,"65155,6","84702,28"
49254,HF88E,DISCO DE FRENO,AutoRepuestos Express,"57650,27","74945,35"
49256,HF89D,DISCO DE FRENO,AutoRepuestos Express,"55351,85","71957,41"
49257,HF89E,DISCO DE FRENO,AutoRepuestos Express,"72601,39","94381,81"
49264,HF924,DISCO DE FRENO,AutoRepuestos Express,"78687,16","102293,31"
49266,HF937,DISCO DE FRENO,AutoRepuestos Express,"65026,05","84533,87"
49285,IC1032,BUJE,AutoRepuestos Express,"70586,06","91761,88"
49286,IC1034,BUJE,AutoRepuestos Express,"53542,83","69605,68"
49287,IC1035,BUJE,AutoRepuestos Express,"65293,44","84881,47"
49288,IC1036,BUJE,AutoRepuestos Express,"65293,44","84881,47"
49289,IC1037,BUJE,AutoRepuestos Express,"65293,44","84881,47"
49290,IC1039,BUJE,AutoRepuestos Express,"53085,47","69011,11"
49364,IC232C,BUJE,AutoRepuestos Express,"59590,7","77467,91"
49494,HQJ2118,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"54286,78","70572,81"
49497,HQJ2259,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"58454,34","75990,64"
49499,HQJ2264A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"68466,96","89007,05"
49500,HQJ2277,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"57803,72","75144,84"
49503,HQJ2290A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"57627,23","74915,4"
49510,HQJ3011PA,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"50075,87","65098,63"
49557,TN1437,TENSOR,AutoRepuestos Express,"51310,76","66703,99"
49558,TN1441,TENSOR,AutoRepuestos Express,"52552,51","68318,26"
49582,TN1483,TENSOR,AutoRepuestos Express,"63707,84","82820,19"
49597,TN1507,TENSOR,AutoRepuestos Express,"64318,73","83614,35"
49599,TN1509,TENSOR,AutoRepuestos Express,"59381,6","77196,08"
49601,TN1511,TENSOR,AutoRepuestos Express,"50252,82","65328,67"
49615,TN1538,TENSOR,AutoRepuestos Express,"63632,12","82721,76"
49637,TN1581,TENSOR,AutoRepuestos Express,"60763,92","78993,1"
49641,TN1596,TENSOR,AutoRepuestos Express,"66238,59","86110,17"
49642,TN1597,TENSOR,AutoRepuestos Express,"63343,55","82346,62"
49644,TN1600,TENSOR,AutoRepuestos Express,"63676,84","82779,89"
49645,TN1601,TENSOR,AutoRepuestos Express,"61983,56","80578,63"
49647,TN1604,TENSOR,AutoRepuestos Express,"55554,29","72220,58"
49652,TN1612,TENSOR,AutoRepuestos Express,"76422,96","99349,85"
49654,TN1614,TENSOR,AutoRepuestos Express,"68441,85","88974,41"
49656,TN1616,TENSOR,AutoRepuestos Express,"66695,54","86704,2"
49661,TN1641,TENSOR,AutoRepuestos Express,"57026,33","74134,23"
49664,TN1645,TENSOR,AutoRepuestos Express,"71858,97","93416,66"
49665,TN1646,TENSOR,AutoRepuestos Express,"69671,22","90572,59"
49668,TN1802,TENSOR,AutoRepuestos Express,"60852,71","79108,52"
49670,TN1852,TENSOR,AutoRepuestos Express,"65219,39","84785,21"
49723,LN102,BRAZO,AutoRepuestos Express,"70661,59","91860,07"
49729,LN11202,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"76987,5","100083,75"
49731,LN11208,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"86408,36","112330,87"
49733,LN11301,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"85819,16","111564,91"
49735,LN11308,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"68253,77","88729,9"
49741,LN11501,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"88943,58","115626,65"
49742,LN11503,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"88943,58","115626,65"
49744,LN116,BARRA,AutoRepuestos Express,"67085,32","87210,92"
49755,LN122,BRAZO,AutoRepuestos Express,"53802,65","69943,45"
49918,LN4010,BARRA,AutoRepuestos Express,"83689,02","108795,73"
49936,LN44217,MAZA,AutoRepuestos Express,"57092,34","74220,04"
49940,LN44306,MAZA,AutoRepuestos Express,"77735,02","101055,53"
49942,LN44503,MAZA,AutoRepuestos Express,"73929,04","96107,75"
49943,LN44504,MAZA,AutoRepuestos Express,"57282,23","74466,9"
49947,LN44806,MAZA,AutoRepuestos Express,"69792,5","90730,25"
49981,LN55505-1,REPARACION PARA EJE TRASERO,AutoRepuestos Express,"62819,68","81665,58"
49982,LN55508,REPARACION PARA EJE TRASERO,AutoRepuestos Express,"50116,44","65151,37"
49983,LN55508-1,REPARACION PARA EJE TRASERO,AutoRepuestos Express,"63246,01","82219,81"
49989,LN601,BARRA,AutoRepuestos Express,"74241,79","96514,33"
49992,LN604,BARRA,AutoRepuestos Express,"74005,98","96207,77"
50014,LN647,BARRA,AutoRepuestos Express,"84360,97","109669,26"
50034,LN681,BARRA,AutoRepuestos Express,"53300,89","69291,16"
50038,LN687,BARRA,AutoRepuestos Express,"62523,3","81280,29"
50041,LN692,BARRA,AutoRepuestos Express,"62415,78","81140,51"
50054,LN722,BARRA,AutoRepuestos Express,"58458,44","75995,97"
50130,LN938,BRAZO,AutoRepuestos Express,"59840,69","77792,9"
50132,LN945,BRAZO,AutoRepuestos Express,"55277,87","71861,23"
50136,LN954,BRAZO,AutoRepuestos Express,"53021,12","68927,46"
50275,AM153,FILTRO DE AIRE,AutoRepuestos Express,"71702,69","93213,5"
50381,MC254,FILTRO GASOIL,AutoRepuestos Express,"72812,45","94656,19"
50392,MI95222,FILTRO DE NAFTA,AutoRepuestos Express,"58632,25","76221,93"
50397,PACK5,KIT FILTRO,AutoRepuestos Express,"61292,62","79680,41"
50629,OM7280,ENCAUZADOR,AutoRepuestos Express,"59126,81","76864,85"
50637,OM8042,ENCAUZADOR,AutoRepuestos Express,"68413,99","88938,19"
50638,OM8044,ENCAUZADOR,AutoRepuestos Express,"55598,57","72278,14"
50644,OMEV102,ELECTROVENTILADOR,AutoRepuestos Express,"76535,08","99495,6"
50647,OMEV117,ELECTROVENTILADOR,AutoRepuestos Express,"78518,75","102074,38"
50648,OMEV118,ELECTROVENTILADOR,AutoRepuestos Express,"79560,38","103428,49"
50654,OMEV141,ELECTROVENTILADOR,AutoRepuestos Express,"61688,75","80195,38"
50655,OMEV143,ELECTROVENTILADOR,AutoRepuestos Express,"59697,41","77606,63"
50656,OMEV145,ELECTROVENTILADOR,AutoRepuestos Express,"62287,43","80973,66"
50657,OMEV146,ELECTROVENTILADOR,AutoRepuestos Express,"73620,19","95706,25"
50661,OMEV153,ELECTROVENTILADOR,AutoRepuestos Express,"62623,15","81410,1"
50662,OMEV154,ELECTROVENTILADOR,AutoRepuestos Express,"63556,26","82623,14"
50663,OMEV164,ELECTROVENTILADOR,AutoRepuestos Express,"89640,26","116532,34"
50664,OMEV165,ELECTROVENTILADOR,AutoRepuestos Express,"89762,81","116691,65"
50668,OMEV173,ELECTROVENTILADOR,AutoRepuestos Express,"62927,6","81805,88"
50670,OMEV193,ELECTROVENTILADOR,AutoRepuestos Express,"81399,82","105819,77"
50673,OMEV203,ELECTROVENTILADOR,AutoRepuestos Express,"79681,01","103585,31"
50674,OMEV208,ELECTROVENTILADOR,AutoRepuestos Express,"63951,98","83137,57"
50675,OMEV210,ELECTROVENTILADOR,AutoRepuestos Express,"84017,92","109223,3"
50676,OMEV211,ELECTROVENTILADOR,AutoRepuestos Express,"63217,35","82182,56"
50677,OMEV213,ELECTROVENTILADOR,AutoRepuestos Express,"80250,33","104325,43"
50679,OMEV221,ELECTROVENTILADOR,AutoRepuestos Express,"77766,26","101096,14"
50680,OMEV222,ELECTROVENTILADOR,AutoRepuestos Express,"74686,71","97092,72"
50681,OMEV227,ELECTROVENTILADOR,AutoRepuestos Express,"64372,59","83684,37"
50682,OMEV228,ELECTROVENTILADOR,AutoRepuestos Express,"62090,21","80717,27"
50683,OMEV230,ELECTROVENTILADOR,AutoRepuestos Express,"66233,73","86103,85"
50684,OMEV231,ELECTROVENTILADOR,AutoRepuestos Express,"52279,67","67963,57"
50685,OMEV232,ELECTROVENTILADOR,AutoRepuestos Express,"61252,19","79627,85"
50686,OMEV233,ELECTROVENTILADOR,AutoRepuestos Express,"61019,87","79325,83"
50695,OMEV271,ELECTROVENTILADOR,AutoRepuestos Express,"83789,42","108926,25"
50696,OMEV272,ELECTROVENTILADOR,AutoRepuestos Express,"76295,1","99183,63"
50699,OMEV279,ELECTROVENTILADOR,AutoRepuestos Express,"86800,05","112840,07"
50701,OMEV281,ELECTROVENTILADOR,AutoRepuestos Express,"68132,52","88572,28"
50704,OMEV291,ELECTROVENTILADOR,AutoRepuestos Express,"71381,21","92795,57"
50705,OMEV292,ELECTROVENTILADOR,AutoRepuestos Express,"64719,16","84134,91"
50706,OMEV293,ELECTROVENTILADOR,AutoRepuestos Express,"77231,4","100400,82"
50709,OMEV300,ELECTROVENTILADOR,AutoRepuestos Express,"81856,8","106413,84"
50712,OMEV315,ELECTROVENTILADOR,AutoRepuestos Express,"85278,46","110862,0"
50714,OMEV320,ELECTROVENTILADOR,AutoRepuestos Express,"87497,02","113746,13"
50719,OMEV407,ELECTROVENTILADOR,AutoRepuestos Express,"50585,76","65761,49"
50720,OMEV408,ELECTROVENTILADOR,AutoRepuestos Express,"77443,94","100677,12"
50723,OMEV424,ELECTROVENTILADOR,AutoRepuestos Express,"86221,15","112087,5"
50724,OMEV426,ELECTROVENTILADOR,AutoRepuestos Express,"75504,94","98156,42"
50725,OMEV427,ELECTROVENTILADOR,AutoRepuestos Express,"72930,88","94810,14"
50728,OMEV430,ELECTROVENTILADOR,AutoRepuestos Express,"50585,76","65761,49"
50730,OMEV434,ELECTROVENTILADOR,AutoRepuestos Express,"74309,5","96602,35"
50732,OMEV436,ELECTROVENTILADOR,AutoRepuestos Express,"66299,46","86189,3"
50735,OMEV626,ELECTROVENTILADOR,AutoRepuestos Express,"60645,85","78839,61"
50736,OMEV627,ELECTROVENTILADOR,AutoRepuestos Express,"69814,31","90758,6"
50748,OMPOV0001,POLEA VISCOSA,AutoRepuestos Express,"68427,39","88955,61"
50749,OMPOV0002,POLEA VISCOSA,AutoRepuestos Express,"76806,33","99848,23"
